"ITI","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","cond_trig","condtrigtime","coordinates","coroutines_cycles","coroutines_duration","coroutines_mean_cycle_duration","correct","correct_instructions_1","correct_new_keyboard_response_1","count_BA_m21","count_ITI","count_blank_screen","count_blink_screen","count_block1","count_break1","count_break2","count_break3_1","count_canvas","count_correct_trigger","count_def_chain","count_end_screen","count_fixation_1","count_getting_started","count_inc_counter","count_incorrect_trigger","count_instructions_1","count_logger","count_logscript","count_new_coroutines","count_new_inline_script","count_new_keyboard_response_1","count_reset_counter_prep","count_reset_counter_run","count_responsescreen","count_sequence","count_start_trigger","count_target_present","count_word_trigger","counter","cresp","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_break1","response_break2","response_break3_1","response_end_screen","response_instructions_1","response_new_keyboard_response_1","response_time","response_time_break1","response_time_break2","response_time_break3_1","response_time_end_screen","response_time_instructions_1","response_time_new_keyboard_response_1","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","targ_type","target","time_BA_m21","time_ITI","time_blank_screen","time_blink_screen","time_block1","time_break1","time_break2","time_break3_1","time_canvas","time_correct_trigger","time_def_chain","time_end_screen","time_fixation_1","time_getting_started","time_inc_counter","time_incorrect_trigger","time_instructions_1","time_logger","time_logscript","time_new_inline_script","time_new_keyboard_response_1","time_reset_counter_prep","time_reset_counter_run","time_responsescreen","time_sequence","time_start_trigger","time_target_present","time_word_trigger","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word_trig"
"200","100","100","506.090909091","506.090909091","black","no","xpyriment","legacy","legacy","0","201","NA","uniform","68787","1000","0.014537630657","1","undefined","1","0","10","10","10","0","10","10","10","NA","10","10","0","10","NA","10","10","0","10","NA","10","NA","10","0","0","10","10","0","10","10","11","/","10/30/18 16:16:30","The main experiment item","yes","FIN__BA__M21__7%3A10%3A17.osexp","C:\Users\ERP Testing Room\Desktop\Joanna\morph21","no","mono","no","18","no","white","no","yes","1080","legacy","10","10","C:/Users/ERP Testing Room/Desktop/Joanna/morph21/subject-147.csv","xpyriment","Jazzy James","3.1.4","0","/","NA","NA","NA","NA","space","/","418","NA","NA","NA","NA","133148","418","2","legacy","1024","2","48000","-16","BA_m21","147","odd","CW_S","AMUSEMENT","2569","173699","172082","165973","135725","NA","NA","NA","NA","173689","172579","NA","171582","NA","171573","173689","2577","173899","NA","NA","172699","2569","2569","173090","171573","2569","172699","173899","morph21_Oliver/Morris","11","5567","11","yes","1280","38"
"200","100","100","502.666666667","502.666666667","black","no","xpyriment","legacy","legacy","0","207","NA","uniform","81285","1000","0.0123023928154","1","undefined","1","0","11","11","11","0","11","11","11","NA","11","11","0","11","NA","11","11","0","11","NA","11","NA","11","0","0","11","11","0","11","11","12","/","10/30/18 16:16:30","The main experiment item","yes","FIN__BA__M21__7%3A10%3A17.osexp","C:\Users\ERP Testing Room\Desktop\Joanna\morph21","no","mono","no","18","no","white","no","yes","1080","legacy","11","11","C:/Users/ERP Testing Room/Desktop/Joanna/morph21/subject-147.csv","xpyriment","Jazzy James","3.1.4","0","/","NA","NA","NA","NA","space","/","465","NA","NA","NA","NA","133148","465","2","legacy","1024","2","48000","-16","BA_m21","147","odd","FILL_W","BRASS","2569","178224","175124","176716","135725","NA","NA","NA","NA","176707","175621","NA","174615","NA","174609","176707","2577","178424","NA","NA","175716","2569","2569","176107","174609","2569","175715","178424","morph21_Oliver/Morris","12","6032","12","yes","1280","10"
"250","92.3076923077","92.3076923077","506.923076923","506.923076923","black","no","xpyriment","legacy","legacy","0","208","NA","uniform","78990","1000","0.0126598303583","0","undefined","0","0","12","12","12","0","12","12","12","NA","12","12","0","12","NA","12","12","0","12","NA","12","NA","12","0","0","12","12","0","12","12","13","z","10/30/18 16:16:30","The main experiment item","yes","FIN__BA__M21__7%3A10%3A17.osexp","C:\Users\ERP Testing Room\Desktop\Joanna\morph21","no","mono","no","18","no","white","no","yes","1080","legacy","12","12","C:/Users/ERP Testing Room/Desktop/Joanna/morph21/subject-147.csv","xpyriment","Jazzy James","3.1.4","0","/","NA","NA","NA","NA","space","/","558","NA","NA","NA","NA","133148","558","2","legacy","1024","2","48000","-16","BA_m21","147","odd","FILL_NW","DOWED","2569","181174","179591","176716","135725","NA","NA","NA","NA","176707","180088","NA","179091","NA","179081","181168","2577","181424","NA","NA","180174","2569","2569","180566","179081","2569","180174","181424","morph21_Oliver/Morris","12","6590","13","yes","1280","16"
"300","92.8571428571","92.8571428571","514.785714286","514.785714286","black","no","xpyriment","legacy","legacy","0","204","NA","uniform","76324","1000","0.0131020386772","1","undefined","1","0","13","13","13","0","13","13","13","NA","13","13","0","13","NA","13","13","0","13","NA","13","NA","13","0","0","13","13","0","13","13","14","z","10/30/18 16:16:30","The main experiment item","yes","FIN__BA__M21__7%3A10%3A17.osexp","C:\Users\ERP Testing Room\Desktop\Joanna\morph21","no","mono","no","18","no","white","no","yes","1080","legacy","13","13","C:/Users/ERP Testing Room/Desktop/Joanna/morph21/subject-147.csv","xpyriment","Jazzy James","3.1.4","0","z","NA","NA","NA","NA","space","z","617","NA","NA","NA","NA","133148","617","2","legacy","1024","2","48000","-16","BA_m21","147","odd","NW_L_COMP","IME","2569","184300","182717","176716","135725","NA","NA","NA","NA","184296","183214","NA","182217","NA","182206","184296","2577","184600","NA","NA","183300","2569","2569","183700","182206","2569","183300","184600","morph21_Oliver/Morris","13","7207","14","yes","1280","20"
"300","93.3333333333","93.3333333333","512.933333333","512.933333333","black","no","xpyriment","legacy","legacy","0","202","NA","uniform","77929","1000","0.0128321934068","1","undefined","1","0","14","14","14","0","14","14","14","NA","14","14","0","14","NA","14","14","0","14","NA","14","NA","14","0","0","14","14","0","14","14","15","/","10/30/18 16:16:30","The main experiment item","yes","FIN__BA__M21__7%3A10%3A17.osexp","C:\Users\ERP Testing Room\Desktop\Joanna\morph21","no","mono","no","18","no","white","no","yes","1080","legacy","14","14","C:/Users/ERP Testing Room/Desktop/Joanna/morph21/subject-147.csv","xpyriment","Jazzy James","3.1.4","0","/","NA","NA","NA","NA","space","/","487","NA","NA","NA","NA","133148","487","2","legacy","1024","2","48000","-16","BA_m21","147","odd","CW_L","HEATER","2569","188859","185742","187350","135725","NA","NA","NA","NA","187345","186239","NA","185242","NA","185237","187345","2577","189159","NA","NA","186350","2569","2569","186750","185237","2569","186350","189159","morph21_Oliver/Morris","14","7694","15","yes","1280","16"
"250","93.75","93.75","515.8125","515.8125","black","no","xpyriment","legacy","legacy","0","208","NA","uniform","77466","1000","0.012908889061","1","undefined","1","0","15","15","15","0","15","15","15","NA","15","15","0","15","NA","15","15","0","15","NA","15","NA","15","0","0","15","15","0","15","15","16","z","10/30/18 16:16:30","The main experiment item","yes","FIN__BA__M21__7%3A10%3A17.osexp","C:\Users\ERP Testing Room\Desktop\Joanna\morph21","no","mono","no","18","no","white","no","yes","1080","legacy","15","15","C:/Users/ERP Testing Room/Desktop/Joanna/morph21/subject-147.csv","xpyriment","Jazzy James","3.1.4","0","z","NA","NA","NA","NA","space","z","559","NA","NA","NA","NA","133148","559","2","legacy","1024","2","48000","-16","BA_m21","147","odd","FILL_NW","PLAODS","2569","191942","190334","187350","135725","NA","NA","NA","NA","191933","190831","NA","189834","NA","189826","191933","2577","192192","NA","NA","190942","2569","2569","191334","189826","2569","190942","192192","morph21_Oliver/Morris","15","8253","16","yes","1280","37"
"250","94.1176470588","94.1176470588","510.705882353","510.705882353","black","no","xpyriment","legacy","legacy","0","207","NA","uniform","83026","1000","0.0120444198203","1","undefined","1","0","16","16","16","0","16","16","16","NA","16","16","0","16","NA","16","16","0","16","NA","16","NA","16","0","0","16","16","0","16","16","17","/","10/30/18 16:16:30","The main experiment item","yes","FIN__BA__M21__7%3A10%3A17.osexp","C:\Users\ERP Testing Room\Desktop\Joanna\morph21","no","mono","no","18","no","white","no","yes","1080","legacy","16","16","C:/Users/ERP Testing Room/Desktop/Joanna/morph21/subject-147.csv","xpyriment","Jazzy James","3.1.4","0","/","NA","NA","NA","NA","space","/","429","NA","NA","NA","NA","133148","429","2","legacy","1024","2","48000","-16","BA_m21","147","odd","FILL_W","SHIP","2569","194976","193392","187350","135725","NA","NA","NA","NA","194967","193889","NA","192892","NA","192885","194967","2577","195226","NA","NA","193976","2569","2569","194367","192885","2569","193976","195226","morph21_Oliver/Morris","16","8682","17","yes","1280","37"
"350","94.4444444444","94.4444444444","513.722222222","513.722222222","black","no","xpyriment","legacy","legacy","0","204","NA","uniform","74392","1000","0.0134423056243","1","undefined","1","0","17","17","17","0","17","17","17","NA","17","17","0","17","NA","17","17","0","17","NA","17","NA","17","0","0","17","17","0","17","17","18","z","10/30/18 16:16:30","The main experiment item","yes","FIN__BA__M21__7%3A10%3A17.osexp","C:\Users\ERP Testing Room\Desktop\Joanna\morph21","no","mono","no","18","no","white","no","yes","1080","legacy","17","17","C:/Users/ERP Testing Room/Desktop/Joanna/morph21/subject-147.csv","xpyriment","Jazzy James","3.1.4","0","z","NA","NA","NA","NA","space","z","565","NA","NA","NA","NA","133148","565","2","legacy","1024","2","48000","-16","BA_m21","147","odd","NW_L_COMP","INKILM","2569","199460","196367","197951","135725","NA","NA","NA","NA","197946","196864","NA","195867","NA","195857","197946","2577","199810","NA","NA","196951","2569","2569","197351","195857","2569","196951","199810","morph21_Oliver/Morris","17","9247","18","yes","1280","8"
"300","94.7368421053","94.7368421053","518.052631579","518.052631579","black","no","xpyriment","legacy","legacy","0","204","NA","uniform","66342","1000","0.0150734074945","1","undefined","1","0","18","18","18","0","18","18","18","NA","18","18","0","18","NA","18","18","0","18","NA","18","NA","18","0","0","18","18","0","18","18","19","z","10/30/18 16:16:30","The main experiment item","yes","FIN__BA__M21__7%3A10%3A17.osexp","C:\Users\ERP Testing Room\Desktop\Joanna\morph21","no","mono","no","18","no","white","no","yes","1080","legacy","18","18","C:/Users/ERP Testing Room/Desktop/Joanna/morph21/subject-147.csv","xpyriment","Jazzy James","3.1.4","0","z","NA","NA","NA","NA","space","z","596","NA","NA","NA","NA","133148","596","2","legacy","1024","2","48000","-16","BA_m21","147","odd","NW_L_COMP","ADDMANT","2569","202569","200977","197951","135725","NA","NA","NA","NA","202563","201474","NA","200477","NA","200470","202563","2577","202869","NA","NA","201569","2569","2569","201969","200470","2569","201569","202869","morph21_Oliver/Morris","18","9843","19","yes","1280","13"
"300","95","95","516.05","516.05","black","no","xpyriment","legacy","legacy","0","201","NA","uniform","81039","1000","0.0123397376572","1","undefined","1","0","19","19","19","0","19","19","19","NA","19","19","0","19","NA","19","19","0","19","NA","19","NA","19","0","0","19","19","0","19","19","20","/","10/30/18 16:16:30","The main experiment item","yes","FIN__BA__M21__7%3A10%3A17.osexp","C:\Users\ERP Testing Room\Desktop\Joanna\morph21","no","mono","no","18","no","white","no","yes","1080","legacy","19","19","C:/Users/ERP Testing Room/Desktop/Joanna/morph21/subject-147.csv","xpyriment","Jazzy James","3.1.4","0","/","NA","NA","NA","NA","space","/","478","NA","NA","NA","NA","133148","478","2","legacy","1024","2","48000","-16","BA_m21","147","odd","CW_S","BUYER","2569","205719","204135","197951","135725","NA","NA","NA","NA","205716","204632","NA","203635","NA","203628","205716","2577","206019","NA","NA","204727","2569","2569","205119","203627","2569","204727","206019","morph21_Oliver/Morris","19","10321","20","yes","1280","21"
"350","95.2380952381","95.2380952381","524.476190476","524.476190476","black","no","xpyriment","legacy","legacy","0","203","NA","uniform","73826","1000","0.0135453634221","1","undefined","1","0","20","20","20","0","20","20","20","NA","20","20","0","20","NA","20","20","0","20","NA","20","NA","20","0","0","20","20","0","20","20","21","z","10/30/18 16:16:30","The main experiment item","yes","FIN__BA__M21__7%3A10%3A17.osexp","C:\Users\ERP Testing Room\Desktop\Joanna\morph21","no","mono","no","18","no","white","no","yes","1080","legacy","20","20","C:/Users/ERP Testing Room/Desktop/Joanna/morph21/subject-147.csv","xpyriment","Jazzy James","3.1.4","0","z","NA","NA","NA","NA","space","z","693","NA","NA","NA","NA","133148","693","2","legacy","1024","2","48000","-16","BA_m21","147","odd","NW_S_COMP","HEIGHTENGE","2569","210261","207169","208752","135725","NA","NA","NA","NA","208747","207666","NA","206669","NA","206659","208747","2577","210611","NA","NA","207752","2569","2569","208152","206659","2569","207752","210611","morph21_Oliver/Morris","20","11014","21","yes","1280","18"
"300","95.4545454545","95.4545454545","521.181818182","521.181818182","black","no","xpyriment","legacy","legacy","0","201","NA","uniform","82442","1000","0.0121297396958","1","undefined","1","0","21","21","21","0","21","21","21","NA","21","21","0","21","NA","21","21","0","21","NA","21","NA","21","0","0","21","21","0","21","21","22","/","10/30/18 16:16:30","The main experiment item","yes","FIN__BA__M21__7%3A10%3A17.osexp","C:\Users\ERP Testing Room\Desktop\Joanna\morph21","no","mono","no","18","no","white","no","yes","1080","legacy","21","21","C:/Users/ERP Testing Room/Desktop/Joanna/morph21/subject-147.csv","xpyriment","Jazzy James","3.1.4","0","/","NA","NA","NA","NA","space","/","452","NA","NA","NA","NA","133148","452","2","legacy","1024","2","48000","-16","BA_m21","147","odd","CW_S","DETECTABLE","2569","213369","211777","208752","135725","NA","NA","NA","NA","213363","212275","NA","211277","NA","211267","213363","2577","213669","NA","NA","212369","2569","2569","212761","211267","2569","212369","213669","morph21_Oliver/Morris","21","11466","22","yes","1280","1"
"250","95.652173913","95.652173913","519.782608696","519.782608696","black","no","xpyriment","legacy","legacy","0","203","NA","uniform","80274","1000","0.0124573336323","1","undefined","1","0","22","22","22","0","22","22","22","NA","22","22","0","22","NA","22","22","0","22","NA","22","NA","22","0","0","22","22","0","22","22","23","z","10/30/18 16:16:30","The main experiment item","yes","FIN__BA__M21__7%3A10%3A17.osexp","C:\Users\ERP Testing Room\Desktop\Joanna\morph21","no","mono","no","18","no","white","no","yes","1080","legacy","22","22","C:/Users/ERP Testing Room/Desktop/Joanna/morph21/subject-147.csv","xpyriment","Jazzy James","3.1.4","0","z","NA","NA","NA","NA","space","z","489","NA","NA","NA","NA","133148","489","2","legacy","1024","2","48000","-16","BA_m21","147","odd","NW_S_COMP","LIDADY","2569","216403","214811","208752","135725","NA","NA","NA","NA","216394","215308","NA","214311","NA","214304","216394","2577","216653","NA","NA","215403","2569","2569","215794","214303","2569","215402","216653","morph21_Oliver/Morris","22","11955","23","yes","1280","3"
"300","95.8333333333","95.8333333333","517.875","517.875","black","no","xpyriment","legacy","legacy","0","202","NA","uniform","77860","1000","0.0128435653737","1","undefined","1","0","23","23","23","0","23","23","23","NA","23","23","0","23","NA","23","23","0","23","NA","23","NA","23","0","0","23","23","0","23","23","24","/","10/30/18 16:16:30","The main experiment item","yes","FIN__BA__M21__7%3A10%3A17.osexp","C:\Users\ERP Testing Room\Desktop\Joanna\morph21","no","mono","no","18","no","white","no","yes","1080","legacy","23","23","C:/Users/ERP Testing Room/Desktop/Joanna/morph21/subject-147.csv","xpyriment","Jazzy James","3.1.4","0","/","NA","NA","NA","NA","space","/","474","NA","NA","NA","NA","133148","474","2","legacy","1024","2","48000","-16","BA_m21","147","odd","CW_L","KNOCKER","2569","220887","217795","219379","135725","NA","NA","NA","NA","219371","218292","NA","217295","NA","217287","219371","2577","221187","NA","NA","218379","2569","2569","218770","217287","2569","218379","221187","morph21_Oliver/Morris","23","12429","24","yes","1280","4"
