"ITI","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","cond_trig","condtrigtime","coordinates","coroutines_cycles","coroutines_duration","coroutines_mean_cycle_duration","correct","correct_instructions_1","correct_new_keyboard_response_1","count_AB_m21","count_ITI","count_blank_screen","count_blink_screen","count_block1","count_break1","count_break2","count_break3_1","count_canvas","count_close_port","count_cond_trigger","count_correct_trigger","count_def_chain","count_end_screen","count_fixation_1","count_getting_started","count_inc_counter","count_instructions_1","count_logger","count_logscript","count_new_inline_script","count_new_inline_script_2","count_new_keyboard_response_1","count_open_port","count_reset_counter_prep","count_reset_counter_run","count_response_trigger_trial","count_responsescreen","count_sequence","count_target_present","count_word_trigger","counter","cresp","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_break1","response_break2","response_break3_1","response_end_screen","response_instructions_1","response_new_keyboard_response_1","response_time","response_time_break1","response_time_break2","response_time_break3_1","response_time_end_screen","response_time_instructions_1","response_time_new_keyboard_response_1","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","targ_type","target","time_AB_m21","time_ITI","time_blank_screen","time_blink_screen","time_block1","time_break1","time_break2","time_break3_1","time_canvas","time_close_port","time_cond_trigger","time_correct_trigger","time_def_chain","time_end_screen","time_fixation_1","time_getting_started","time_inc_counter","time_instructions_1","time_logger","time_logscript","time_new_inline_script","time_new_inline_script_2","time_new_keyboard_response_1","time_open_port","time_reset_counter_prep","time_reset_counter_run","time_response_trigger_trial","time_responsescreen","time_sequence","time_target_present","time_word_trigger","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word_trig"
"200","36.36363636363637","36.36363636363637","1034.8181818181818","1034.8181818181818","black","no","xpyriment","legacy","legacy","0","201","NA","uniform","NA","NA","NA","1","undefined","1","0","10","10","10","0","10","10","10","NA","0","10","NA","NA","0","10","NA","10","0","10","NA","NA","NA","10","0","0","NA","10","10","10","10","10","11","/","Fri Oct 20 14:39:04 2023","The main experiment item","yes","m21-ab-lexicalDecision.osexp","C:\Users\ekealey\Desktop","no","mono","no","18","no","white","no","yes","1080","legacy","10","10","C:/Users/ekealey/Desktop/subject-225.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","/","NA","NA","NA","NA","space","/","784","NA","NA","NA","NA","22393","784","2","legacy","1024","2","48000","-16","AB_m21","225","odd","CW_S","ENJOYMENT","1883","73522","71569","64346","24288","NA","NA","NA","NA","NA","72070","NA","NA","NA","71067","NA","71041","1894","73722","NA","NA","NA","72110","1883","1883","NA","72895","72919","71041","72070","72090","morph21_Oliver/Morris","4","11383","11","yes","1920","40"
"300","41.666666666666664","41.666666666666664","1013.25","1013.25","black","no","xpyriment","legacy","legacy","0","201","NA","uniform","NA","NA","NA","1","undefined","1","0","11","11","11","0","11","11","11","NA","0","11","NA","NA","0","11","NA","11","0","11","NA","NA","NA","11","0","0","NA","11","11","11","11","11","12","/","Fri Oct 20 14:39:04 2023","The main experiment item","yes","m21-ab-lexicalDecision.osexp","C:\Users\ekealey\Desktop","no","mono","no","18","no","white","no","yes","1080","legacy","11","11","C:/Users/ekealey/Desktop/subject-225.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","/","NA","NA","NA","NA","space","/","776","NA","NA","NA","NA","22393","776","2","legacy","1024","2","48000","-16","AB_m21","225","odd","CW_S","INSISTENT","1883","78740","75290","77237","24288","NA","NA","NA","NA","NA","75791","NA","NA","NA","74789","NA","74762","1894","79040","NA","NA","NA","75831","1883","1883","NA","76607","76633","74762","75791","75811","morph21_Oliver/Morris","5","12159","12","yes","1920","9"
"350","46.15384615384615","46.15384615384615","992.1538461538462","992.1538461538462","black","no","xpyriment","legacy","legacy","0","201","NA","uniform","NA","NA","NA","1","undefined","1","0","12","12","12","0","12","12","12","NA","0","12","NA","NA","0","12","NA","12","0","12","NA","NA","NA","12","0","0","NA","12","12","12","12","12","13","/","Fri Oct 20 14:39:04 2023","The main experiment item","yes","m21-ab-lexicalDecision.osexp","C:\Users\ekealey\Desktop","no","mono","no","18","no","white","no","yes","1080","legacy","12","12","C:/Users/ekealey/Desktop/subject-225.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","/","NA","NA","NA","NA","space","/","739","NA","NA","NA","NA","22393","739","2","legacy","1024","2","48000","-16","AB_m21","225","odd","CW_S","AMAZEMENT","1883","82506","80597","77237","24288","NA","NA","NA","NA","NA","81099","NA","NA","NA","80095","NA","80064","1894","82856","NA","NA","NA","81140","1883","1883","NA","81879","81903","80063","81099","81120","morph21_Oliver/Morris","6","12898","13","yes","1920","39"
"300","50","50","976.4285714285714","976.4285714285714","black","no","xpyriment","legacy","legacy","0","206","NA","uniform","NA","NA","NA","1","undefined","1","0","13","13","13","0","13","13","13","NA","0","13","NA","NA","0","13","NA","13","0","13","NA","NA","NA","13","0","0","NA","13","13","13","13","13","14","z","Fri Oct 20 14:39:04 2023","The main experiment item","yes","m21-ab-lexicalDecision.osexp","C:\Users\ekealey\Desktop","no","mono","no","18","no","white","no","yes","1080","legacy","13","13","C:/Users/ekealey/Desktop/subject-225.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","z","NA","NA","NA","NA","space","z","772","NA","NA","NA","NA","22393","772","2","legacy","1024","2","48000","-16","AB_m21","225","odd","NW_L_SIMP","BEANITH","1883","86405","84462","77237","24288","NA","NA","NA","NA","NA","84963","NA","NA","NA","83961","NA","83936","1894","86705","NA","NA","NA","85003","1883","1883","NA","85775","85801","83936","84963","84983","morph21_Oliver/Morris","7","13670","14","yes","1920","8"
"400","53.333333333333336","53.333333333333336","955.8666666666667","955.8666666666667","black","no","xpyriment","legacy","legacy","0","207","NA","uniform","NA","NA","NA","1","undefined","1","0","14","14","14","0","14","14","14","NA","0","14","NA","NA","0","14","NA","14","0","14","NA","NA","NA","14","0","0","NA","14","14","14","14","14","15","/","Fri Oct 20 14:39:04 2023","The main experiment item","yes","m21-ab-lexicalDecision.osexp","C:\Users\ekealey\Desktop","no","mono","no","18","no","white","no","yes","1080","legacy","14","14","C:/Users/ekealey/Desktop/subject-225.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","/","NA","NA","NA","NA","space","/","668","NA","NA","NA","NA","22393","668","2","legacy","1024","2","48000","-16","AB_m21","225","odd","FILL_W","FLIRT","1883","91626","88286","90122","24288","NA","NA","NA","NA","NA","88786","NA","NA","NA","87786","NA","87757","1894","92026","NA","NA","NA","88827","1883","1883","NA","89495","89519","87757","88786","88807","morph21_Oliver/Morris","8","14338","15","yes","1920","1"
"350","56.25","56.25","944.75","944.75","black","no","xpyriment","legacy","legacy","0","202","NA","uniform","NA","NA","NA","1","undefined","1","0","15","15","15","0","15","15","15","NA","0","15","NA","NA","0","15","NA","15","0","15","NA","NA","NA","15","0","0","NA","15","15","15","15","15","16","/","Fri Oct 20 14:39:04 2023","The main experiment item","yes","m21-ab-lexicalDecision.osexp","C:\Users\ekealey\Desktop","no","mono","no","18","no","white","no","yes","1080","legacy","15","15","C:/Users/ekealey/Desktop/subject-225.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","/","NA","NA","NA","NA","space","/","778","NA","NA","NA","NA","22393","778","2","legacy","1024","2","48000","-16","AB_m21","225","odd","CW_L","PAINTER","1883","95514","93567","90122","24288","NA","NA","NA","NA","NA","94068","NA","NA","NA","93066","NA","93037","1894","95864","NA","NA","NA","94108","1883","1883","NA","94887","94910","93037","94068","94088","morph21_Oliver/Morris","9","15116","16","yes","1920","18"
"250","58.8235294117647","58.8235294117647","929.5294117647059","929.5294117647059","black","no","xpyriment","legacy","legacy","0","207","NA","uniform","NA","NA","NA","1","undefined","1","0","16","16","16","0","16","16","16","NA","0","16","NA","NA","0","16","NA","16","0","16","NA","NA","NA","16","0","0","NA","16","16","16","16","16","17","/","Fri Oct 20 14:39:04 2023","The main experiment item","yes","m21-ab-lexicalDecision.osexp","C:\Users\ekealey\Desktop","no","mono","no","18","no","white","no","yes","1080","legacy","16","16","C:/Users/ekealey/Desktop/subject-225.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","/","NA","NA","NA","NA","space","/","686","NA","NA","NA","NA","22393","686","2","legacy","1024","2","48000","-16","AB_m21","225","odd","FILL_W","PACK","1883","99266","97411","90122","24288","NA","NA","NA","NA","NA","97911","NA","NA","NA","96911","NA","96883","1894","99516","NA","NA","NA","97952","1883","1883","NA","98639","98663","96883","97911","97932","morph21_Oliver/Morris","10","15802","17","yes","1920","41"
"400","61.111111111111114","61.111111111111114","912.1666666666666","912.1666666666666","black","no","xpyriment","legacy","legacy","0","205","NA","uniform","NA","NA","NA","1","undefined","1","0","17","17","17","0","17","17","17","NA","0","17","NA","NA","0","17","NA","17","0","17","NA","NA","NA","17","0","0","NA","17","17","17","17","17","18","z","Fri Oct 20 14:39:04 2023","The main experiment item","yes","m21-ab-lexicalDecision.osexp","C:\Users\ekealey\Desktop","no","mono","no","18","no","white","no","yes","1080","legacy","17","17","C:/Users/ekealey/Desktop/subject-225.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","z","NA","NA","NA","NA","space","z","617","NA","NA","NA","NA","22393","617","2","legacy","1024","2","48000","-16","AB_m21","225","odd","NW_S_SIMP","URNILT","1883","104373","101081","102870","24288","NA","NA","NA","NA","NA","101581","NA","NA","NA","100581","NA","100552","1894","104773","NA","NA","NA","101622","1883","1883","NA","102239","102265","100552","101581","101602","morph21_Oliver/Morris","11","16419","18","yes","1920","5"
"250","57.89473684210526","57.89473684210526","900.2105263157895","900.2105263157895","black","no","xpyriment","legacy","legacy","0","204","NA","uniform","NA","NA","NA","0","undefined","0","0","18","18","18","0","18","18","18","NA","0","18","NA","NA","0","18","NA","18","0","18","NA","NA","NA","18","0","0","NA","18","18","18","18","18","19","z","Fri Oct 20 14:39:04 2023","The main experiment item","yes","m21-ab-lexicalDecision.osexp","C:\Users\ekealey\Desktop","no","mono","no","18","no","white","no","yes","1080","legacy","18","18","C:/Users/ekealey/Desktop/subject-225.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","/","NA","NA","NA","NA","space","/","685","NA","NA","NA","NA","22393","685","2","legacy","1024","2","48000","-16","AB_m21","225","odd","NW_L_COMP","FREENESS","1883","108196","106340","102870","24288","NA","NA","NA","NA","NA","106841","NA","NA","NA","105839","NA","105806","1894","108446","NA","NA","NA","106882","1883","1883","NA","107568","107591","105806","106841","106862","morph21_Oliver/Morris","11","17104","19","yes","1920","15"
"200","60","60","887.95","887.95","black","no","xpyriment","legacy","legacy","0","205","NA","uniform","NA","NA","NA","1","undefined","1","0","19","19","19","0","19","19","19","NA","0","19","NA","NA","0","19","NA","19","0","19","NA","NA","NA","19","0","0","NA","19","19","19","19","19","20","z","Fri Oct 20 14:39:04 2023","The main experiment item","yes","m21-ab-lexicalDecision.osexp","C:\Users\ekealey\Desktop","no","mono","no","18","no","white","no","yes","1080","legacy","19","19","C:/Users/ekealey/Desktop/subject-225.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","z","NA","NA","NA","NA","space","z","655","NA","NA","NA","NA","22393","655","2","legacy","1024","2","48000","-16","AB_m21","225","odd","NW_S_SIMP","JAWLA","1883","111827","110001","102870","24288","NA","NA","NA","NA","NA","110502","NA","NA","NA","109500","NA","109473","1894","112027","NA","NA","NA","110543","1883","1883","NA","111199","111222","109473","110502","110523","morph21_Oliver/Morris","12","17759","20","yes","1920","7"
"350","57.142857142857146","57.142857142857146","876.8571428571429","876.8571428571429","black","no","xpyriment","legacy","legacy","0","201","NA","uniform","NA","NA","NA","0","undefined","0","0","20","20","20","0","20","20","20","NA","0","20","NA","NA","0","20","NA","20","0","20","NA","NA","NA","20","0","0","NA","20","20","20","20","20","21","/","Fri Oct 20 14:39:04 2023","The main experiment item","yes","m21-ab-lexicalDecision.osexp","C:\Users\ekealey\Desktop","no","mono","no","18","no","white","no","yes","1080","legacy","20","20","C:/Users/ekealey/Desktop/subject-225.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","z","NA","NA","NA","NA","space","z","655","NA","NA","NA","NA","22393","655","2","legacy","1024","2","48000","-16","AB_m21","225","odd","CW_S","LENDER","1883","116905","113579","115402","24288","NA","NA","NA","NA","NA","114080","NA","NA","NA","113078","NA","113048","1894","117255","NA","NA","NA","114120","1883","1883","NA","114776","114799","113048","114080","114100","morph21_Oliver/Morris","12","18414","21","yes","1920","11"
"300","59.09090909090909","59.09090909090909","863.2727272727273","863.2727272727273","black","no","xpyriment","legacy","legacy","0","202","NA","uniform","NA","NA","NA","1","undefined","1","0","21","21","21","0","21","21","21","NA","0","21","NA","NA","0","21","NA","21","0","21","NA","NA","NA","21","0","0","NA","21","21","21","21","21","22","/","Fri Oct 20 14:39:04 2023","The main experiment item","yes","m21-ab-lexicalDecision.osexp","C:\Users\ekealey\Desktop","no","mono","no","18","no","white","no","yes","1080","legacy","21","21","C:/Users/ekealey/Desktop/subject-225.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","/","NA","NA","NA","NA","space","/","578","NA","NA","NA","NA","22393","578","2","legacy","1024","2","48000","-16","AB_m21","225","odd","CW_L","MADNESS","1883","120572","118822","115402","24288","NA","NA","NA","NA","NA","119324","NA","NA","NA","118321","NA","118289","1894","120872","NA","NA","NA","119364","1883","1883","NA","119943","119968","118288","119324","119344","morph21_Oliver/Morris","13","18992","22","yes","1920","41"
"200","60.869565217391305","60.869565217391305","848.7391304347826","848.7391304347826","black","no","xpyriment","legacy","legacy","0","207","NA","uniform","NA","NA","NA","1","undefined","1","0","22","22","22","0","22","22","22","NA","0","22","NA","NA","0","22","NA","22","0","22","NA","NA","NA","22","0","0","NA","22","22","22","22","22","23","/","Fri Oct 20 14:39:04 2023","The main experiment item","yes","m21-ab-lexicalDecision.osexp","C:\Users\ekealey\Desktop","no","mono","no","18","no","white","no","yes","1080","legacy","22","22","C:/Users/ekealey/Desktop/subject-225.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","/","NA","NA","NA","NA","space","/","529","NA","NA","NA","NA","22393","529","2","legacy","1024","2","48000","-16","AB_m21","225","odd","FILL_W","STALK","1883","124153","122456","115402","24288","NA","NA","NA","NA","NA","122956","NA","NA","NA","121956","NA","121931","1894","124353","NA","NA","NA","122997","1883","1883","NA","123527","123550","121931","122956","122977","morph21_Oliver/Morris","14","19521","23","yes","1920","27"
"200","62.5","62.5","852.4166666666666","852.4166666666666","black","no","xpyriment","legacy","legacy","0","201","NA","uniform","NA","NA","NA","1","undefined","1","0","23","23","23","0","23","23","23","NA","0","23","NA","NA","0","23","NA","23","0","23","NA","NA","NA","23","0","0","NA","23","23","23","23","23","24","/","Fri Oct 20 14:39:04 2023","The main experiment item","yes","m21-ab-lexicalDecision.osexp","C:\Users\ekealey\Desktop","no","mono","no","18","no","white","no","yes","1080","legacy","23","23","C:/Users/ekealey/Desktop/subject-225.csv","xpyriment","Lentiform Loewenfeld","3.3.11","0","/","NA","NA","NA","NA","space","/","937","NA","NA","NA","NA","22393","937","2","legacy","1024","2","48000","-16","AB_m21","225","odd","CW_S","THRUSTER","1883","129514","125902","128009","24288","NA","NA","NA","NA","NA","126404","NA","NA","NA","125401","NA","125371","1894","129714","NA","NA","NA","126445","1883","1883","NA","127383","127406","125371","126404","126424","morph21_Oliver/Morris","15","20458","24","yes","1920","24"
